Title,Date,Time,Link
Kerajaan komited perkasakan sosioekonomi Bumiputera,2021-01-26,19:40:48,https://harakahdaily.net/index.php/2021/01/26/kerajaan-komited-perkasakan-sosioekonomi-bumiputera/
Bincang rebut kuasa setelah parlimen bubar,2021-01-26,13:55:45,https://harakahdaily.net/index.php/2021/01/26/bincang-rebut-kuasa-setelah-parlimen-bubar/
Buang ubat: Kesan jangka panjang terhadap alam sekitar,2021-01-26,10:19:45,https://harakahdaily.net/index.php/2021/01/26/buang-ubat-kesan-jangka-panjang-terhadap-alam-sekitar/
"PdPR: Beri peluang guru, tingkatkan latihan perguruan",2021-01-26,10:17:05,https://harakahdaily.net/index.php/2021/01/26/pdpr-beri-peluang-guru-tingkatkan-latihan-perguruan/
95 hospital swasta setuju bantu rawat pesakit COVID,2021-01-26,08:37:40,https://harakahdaily.net/index.php/2021/01/26/95-hospital-swasta-setuju-bantu-rawat-pesakit-covid/
Apa akan jadi kepada pesakit COVID-19?,2021-01-25,22:14:24,https://harakahdaily.net/index.php/2021/01/25/apa-akan-jadi-kepada-pesakit-covid-19/
Sindiket penipuan pelaburan luar negara tumpas,2021-01-25,16:24:28,https://harakahdaily.net/index.php/2021/01/25/sindiket-penipuan-pelaburan-luar-negara-tumpas/
JKKP pantau pematuhan SOP PKP di kilang berisiko,2021-01-25,16:06:05,https://harakahdaily.net/index.php/2021/01/25/jkkp-pantau-pematuhan-sop-pkp-di-kilang-berisiko/
"PdPR: Kaukus Dewan Negara gesa intervensi GLC, MNC",2021-01-25,12:54:35,https://harakahdaily.net/index.php/2021/01/25/pdpr-kaukus-dewan-negara-gesa-intervensi-glc-mnc/
UMMAH seluruh negara akan lapor polis terhadap Anwar,2021-01-25,12:12:59,https://harakahdaily.net/index.php/2021/01/25/ummah-seluruh-negara-akan-lapor-polis-terhadap-anwar/
Setahun COVID-19 di Malaysia: KKM di landasan tepat,2021-01-25,10:40:18,https://harakahdaily.net/index.php/2021/01/25/setahun-covid-19-di-malaysia-kkm-di-landasan-tepat/
Masjid Turki tidak tutup?,2021-01-25,08:50:56,https://harakahdaily.net/index.php/2021/01/25/masjid-turki-tidak-tutup/
Pemimpin PN puas hati penjelasan darurat – PM,2021-01-25,08:33:28,https://harakahdaily.net/index.php/2021/01/25/pemimpin-pn-puas-hati-penjelasan-darurat-pm/
Inisiatif kelas KAFA di TV Al-Hijrah wajar dipuji,2021-01-24,16:22:17,https://harakahdaily.net/index.php/2021/01/24/inisiatif-kelas-kafa-di-tv-al-hijrah-wajar-dipuji/
Darurat bukan masa berbalah jawatan Perdana Menteri,2021-01-24,14:50:15,https://harakahdaily.net/index.php/2021/01/24/darurat-bukan-masa-berbalah-jawatan-perdana-menteri/
Frontliner hargai pengumuman PM,2021-01-24,14:25:58,https://harakahdaily.net/index.php/2021/01/24/frontliner-hargai-pengumuman-pm/
MOM yakin Sukan Olimpik berlangsung ikut jadual,2021-01-23,18:25:02,https://harakahdaily.net/index.php/2021/01/23/mom-yakin-sukan-olimpik-berlangsung-ikut-jadual/
Covid-19: Siyasah syar‘iyyah cegah kepanikan sosial,2021-01-23,09:24:38,https://harakahdaily.net/index.php/2021/01/23/covid-19-siyasah-syariyyah-cegah-kepanikan-sosial/
"PN Melaka akan agih 1,000 kit makanan di bawah FBPM",2021-01-22,18:10:52,https://harakahdaily.net/index.php/2021/01/22/pn-melaka-akan-agih-1000-kit-makanan-di-bawah-fbpm/
"Para ulamak, institusi fatwa dunia sepakat harus, wajib",2021-01-22,16:29:44,https://harakahdaily.net/index.php/2021/01/22/para-ulamak-institusi-fatwa-dunia-sepakat-harus-wajib/
Kaum wanita dan peranan menangani COVID-19,2021-01-22,15:11:40,https://harakahdaily.net/index.php/2021/01/22/kaum-wanita-dan-peranan-menangani-covid-19/
OKU tanpa tangan gigih usahakan ternakan ikan keli,2021-01-22,09:10:27,https://harakahdaily.net/index.php/2021/01/22/oku-tanpa-tangan-gigih-usahakan-ternakan-ikan-keli/
Cuti Thaipusam: Bukan isu diskriminasi agama,2021-01-21,20:32:54,https://harakahdaily.net/index.php/2021/01/21/cuti-thaipusam-bukan-isu-diskriminasi-agama/
"Ibu curi ubat, makanan terima bantuan polis",2021-01-21,18:30:53,https://harakahdaily.net/index.php/2021/01/21/ibu-curi-ubat-makanan-terima-bantuan-polis/
ASEAN perlu mekanisme mantap tadbir urus data,2021-01-21,18:27:51,https://harakahdaily.net/index.php/2021/01/21/asean-perlu-mekanisme-mantap-tadbir-urus-data/
PKP: Lanjutan masa operasi kedai runcit dan makanan,2021-01-21,17:12:54,https://harakahdaily.net/index.php/2021/01/21/pkp-lanjutan-masa-operasi-kedai-runcit-dan-makanan/
"Thaipusam: MB Kedah jawab kecaman MIC, DAP",2021-01-21,15:13:23,https://harakahdaily.net/index.php/2021/01/21/thaipusam-mb-kedah-jawab-kecaman-mic-dap/
Banjir akibatkan pekebun nanas kerugian RM2.9 juta,2021-01-21,14:57:51,https://harakahdaily.net/index.php/2021/01/21/banjir-akibatkan-pekebun-nanas-kerugian-rm2-9-juta/
Membongkar agenda menentang pengisytiharan Darurat,2021-01-21,14:45:40,https://harakahdaily.net/index.php/2021/01/21/membongkar-agenda-menentang-pengisytiharan-darurat/
COVID-19 percepat pertumbuhan ekonomi digital Malaysia,2021-01-21,12:35:19,https://harakahdaily.net/index.php/2021/01/21/covid-19-percepat-pertumbuhan-ekonomi-digital-malaysia/
"DAP Perak terus main politik, keruhkan keadaan",2021-01-21,12:34:06,https://harakahdaily.net/index.php/2021/01/21/dap-perak-terus-main-politik-keruhkan-keadaan/
Ubat mesti dilupuskan ikut piawaian,2021-01-21,11:37:09,https://harakahdaily.net/index.php/2021/01/21/ubat-mesti-dilupuskan-ikut-piawaian/
Hindar budaya politik yang meresahkan rakyat,2021-01-21,11:18:45,https://harakahdaily.net/index.php/2021/01/21/hindar-budaya-politik-yang-meresahkan-rakyat/
Covid-19: Darurat untuk sekat penularan,2021-01-20,14:23:26,https://harakahdaily.net/index.php/2021/01/20/covid-19-darurat-untuk-sekat-penularan/
NUTP tolak cadangan guna keputusan percubaan SPM,2021-01-19,22:35:09,https://harakahdaily.net/index.php/2021/01/19/nutp-tolak-cadangan-guna-keputusan-percubaan-spm/
"Moratorium MARA, PERDA, KEJORA, KESEDAR, KETENGAH",2021-01-19,22:23:43,https://harakahdaily.net/index.php/2021/01/19/moratorium-mara-perda-kejora-kesedar-ketengah/
Ordinan Darurat beri ATM kuasa tahan kes ingkar PKP,2021-01-19,22:16:11,https://harakahdaily.net/index.php/2021/01/19/ordinan-darurat-beri-atm-kuasa-tahan-kes-ingkar-pkp/
Abad ke-21 akan jadi ‘abad Asia’,2021-01-19,13:10:52,https://harakahdaily.net/index.php/2021/01/19/abad-ke-21-akan-jadi-abad-asia/
"PERMAI boleh rangsang KDNK, kekalkan PKS",2021-01-19,08:12:26,https://harakahdaily.net/index.php/2021/01/19/permai-boleh-rangsang-kdnk-kekalkan-pks/
"Bantulah rakyat, tak usahlah berpolitik sangat",2021-01-18,18:43:36,https://harakahdaily.net/index.php/2021/01/18/bantulah-rakyat-tak-usahlah-berpolitik-sangat/
RM15 bilion PERMAI lindungi ekonomi dan rakyat,2021-01-18,18:25:51,https://harakahdaily.net/index.php/2021/01/18/rm15-bilion-permai-lindungi-ekonomi-dan-rakyat/
PKP 2.0 tidak jejas ekonomi secara ketara – AmBank,2021-01-18,15:39:50,https://harakahdaily.net/index.php/2021/01/18/pkp-2-0-tidak-jejas-ekonomi-secara-ketara-ambank/
Kedah Rubber City telah tarik pelaburan RM2.1 bilion,2021-01-18,15:23:41,https://harakahdaily.net/index.php/2021/01/18/kedah-rubber-city-telah-tarik-pelaburan-rm2-1-bilion/
Pembelajaran era pandemik: Cabaran dan peluang,2021-01-18,12:13:04,https://harakahdaily.net/index.php/2021/01/18/pembelajaran-era-pandemik-cabaran-dan-peluang/
Gejala selsema dan penilaian terhadapnya,2021-01-18,08:23:43,https://harakahdaily.net/index.php/2021/01/18/gejala-selsema-dan-penilaian-terhadapnya/
Pandangan pakar kesihatan kurangkan kes COVID-19 dialukan,2021-01-18,07:47:48,https://harakahdaily.net/index.php/2021/01/18/pandangan-pakar-kesihatan-kurangkan-kes-covid-19-dialukan/
Kerajaan perlu perkenal pakej rangsangan khas semasa Darurat,2021-01-18,07:11:21,https://harakahdaily.net/index.php/2021/01/18/kerajaan-perlu-perkenal-pakej-rangsangan-khas-semasa-darurat/
Pertikai Darurat: Kekeliruan 10 mantan Presiden Bar Council,2021-01-17,19:23:18,https://harakahdaily.net/index.php/2021/01/17/pertikai-darurat-kekeliruan-10-mantan-presiden-bar-council/
Darurat: Malaysia diperintah oleh diktator?,2021-01-17,15:02:21,https://harakahdaily.net/index.php/2021/01/17/darurat-malaysia-diperintah-oleh-diktator/
Proklamasi Darurat tidak bermotifkan politik,2021-01-17,07:43:52,https://harakahdaily.net/index.php/2021/01/17/proklamasi-darurat-tidak-bermotifkan-politik/
"Pemuda Perikatan Nasional sumbang RM15,000 di Kemaman",2021-01-16,18:34:20,https://harakahdaily.net/index.php/2021/01/16/pemuda-perikatan-nasional-santuni-warga-kemaman/
Inspirasi semangat petugas barisan hadapan,2021-01-16,13:59:08,https://harakahdaily.net/index.php/2021/01/16/inspirasi-semangat-petugas-barisan-hadapan/
Proklamasi Darurat tidak cabuli hak asasi rakyat,2021-01-16,07:50:50,https://harakahdaily.net/index.php/2021/01/16/proklamasi-darurat-tidak-cabuli-hak-asasi-rakyat/
Anwar jangan hasut rakyat pertikai kebijaksanaan YDPA,2021-01-15,17:00:43,https://harakahdaily.net/index.php/2021/01/15/anwar-jangan-hasut-rakyat-pertikai-kebijaksanaan-ydpa/
ASEAN perlu wujud dasar aliran data bebas,2021-01-15,16:15:34,https://harakahdaily.net/index.php/2021/01/15/asean-perlu-wujud-dasar-aliran-data-bebas/
Bahayakah varian baru virus Corona SARS-2?,2021-01-15,15:30:54,https://harakahdaily.net/index.php/2021/01/15/bahayakah-varian-baru-virus-corona-sars-2/
Ordinan Darurat (Kuasa-kuasa Perlu) 2021 diwartakan,2021-01-15,14:05:10,https://harakahdaily.net/index.php/2021/01/15/ordinan-darurat-kuasa-kuasa-perlu-2021-diwartakan/
Di tahap kritikal Anwar masih main politik,2021-01-15,13:02:35,https://harakahdaily.net/index.php/2021/01/15/di-tahap-kritikal-anwar-masih-main-politik/
Ambil tauladan dari permuafakatan GRS di Sabah,2021-01-15,11:36:10,https://harakahdaily.net/index.php/2021/01/15/ambil-tauladan-dari-permuafakatan-grs-di-sabah/
‘Bisnes online’ tumbuh pesat sejak dari PKP 1.0,2021-01-15,10:53:39,https://harakahdaily.net/index.php/2021/01/15/bisnes-online-tumbuh-pesat-sejak-dari-pkp-1-0/
Pemimpin pembangkang yang pertikai Proklamasi Darurat,2021-01-15,10:19:56,https://harakahdaily.net/index.php/2021/01/15/pemimpin-pembangkang-yang-pertikai-proklamasi-darurat/
"Antara COVID-19, perisytiharan darurat dan PRU15",2021-01-15,08:31:50,https://harakahdaily.net/index.php/2021/01/15/antara-covid-19-perisytiharan-darurat-dan-pru15/
Jawapan bagi yang pertikai keabsahan kerajaan,2021-01-14,18:47:16,https://harakahdaily.net/index.php/2021/01/14/jawapan-bagi-yang-pertikai-keabsahan-kerajaan/
"Proklamasi Darurat inisiatif bendung COVID-19 – GPMS, MPPK",2021-01-14,18:05:25,https://harakahdaily.net/index.php/2021/01/14/proklamasi-darurat-inisiatif-bendung-covid-19-gpms-mppk/
Tuduhan dangkal terhadap Tan Sri Pengarah Kesihatan,2021-01-14,16:28:24,https://harakahdaily.net/index.php/2021/01/14/tuduhan-dangkal-terhadap-tan-sri-pengarah-kesihatan/
NGO-NGO perubatan sokong Proklamasi Darurat,2021-01-14,15:59:04,https://harakahdaily.net/index.php/2021/01/14/ngo-ngo-perubatan-sokong-proklamasi-darurat/
Kesabaran rakyat amat luar biasa – Prof Madya Dr Anuar,2021-01-14,15:43:14,https://harakahdaily.net/index.php/2021/01/14/kesabaran-rakyat-amat-luar-biasa-prof-madya-dr-anuar/
Perlekeh darurat adalah biadab dan khianat – MAMPIR,2021-01-14,14:27:58,https://harakahdaily.net/index.php/2021/01/14/perlekeh-darurat-adalah-biadab-dan-khianat-mampir/
Majlis Profesor pertikai keabsahan kerajaan?,2021-01-14,12:42:02,https://harakahdaily.net/index.php/2021/01/14/majlis-profesor-pertikai-keabsahan-kerajaan/
Tuanku Muhriz titah kesatuan pertahan negara,2021-01-14,11:46:51,https://harakahdaily.net/index.php/2021/01/14/tuanku-muhriz-titah-kesatuan-pertahan-negara/
Pengisytiharan darurat tidak bertentang prinsip demokrasi,2021-01-14,08:06:12,https://harakahdaily.net/index.php/2021/01/14/pengisytiharan-darurat-tidak-bertentang-prinsip-demokrasi/
Ekonomi Malaysia mampu depani cabaran walaupun PKP,2021-01-13,19:19:02,https://harakahdaily.net/index.php/2021/01/13/ekonomi-malaysia-mampu-depani-cabaran-walaupun-pkp/
"Syarikat sarung tangan disiasat, kilang ais langgar syarat",2021-01-13,16:38:09,https://harakahdaily.net/index.php/2021/01/13/syarikat-sarung-tangan-disiasat-jabatan-tenaga-kerja/
Bersalah langgar PKP hantar pulang mayat teman wanita,2021-01-13,16:19:10,https://harakahdaily.net/index.php/2021/01/13/bersalah-langgar-pkp-hantar-pulang-mayat-teman-wanita/
Darurat demi selamatkan rakyat,2021-01-13,15:59:18,https://harakahdaily.net/index.php/2021/01/13/darurat-demi-selamatkan-rakyat/
Darurat untuk kemaslahatan rakyat,2021-01-13,13:02:32,https://harakahdaily.net/index.php/2021/01/13/darurat-untuk-kemaslahatan-rakyat/
"Darurat kendurkan ketegangan politik, fokus tangani COVID-19",2021-01-13,10:06:39,https://harakahdaily.net/index.php/2021/01/13/darurat-kendurkan-ketegangan-politik-fokus-tangani-covid-19/
Darurat 2021: Peranan pembangkang tetap signifikan,2021-01-13,09:26:58,https://harakahdaily.net/index.php/2021/01/13/darurat-2021-peranan-pembangkang-tetap-signifikan/
Siapa mereka yang tak senangi darurat diisytiharkan?,2021-01-13,08:04:18,https://harakahdaily.net/index.php/2021/01/13/siapa-mereka-yang-tak-senangi-darurat-diisytiharkan/
Proklamasi Darurat: Tidak popular tapi perlu dan terpaksa,2021-01-12,21:08:04,https://harakahdaily.net/index.php/2021/01/12/proklamasi-darurat-tidak-popular-tapi-perlu-dan-terpaksa/
Ahli ekonomi jangka PKP 2.0 tidak bawa impak teruk,2021-01-12,20:51:11,https://harakahdaily.net/index.php/2021/01/12/ahli-ekonomi-jangka-pkp-2-0-tidak-bawa-impak-teruk/
Proklamasi Darurat beri fokus utama tumpu COVID-19,2021-01-12,19:02:33,https://harakahdaily.net/index.php/2021/01/12/proklamasi-darurat-beri-fokus-utama-tumpu-covid-19/
"Pasaran modal beroperasi, sektor ekonomi masih dibuka",2021-01-12,18:27:31,https://harakahdaily.net/index.php/2021/01/12/pasaran-modal-beroperasi-sektor-ekonomi-masih-dibuka/
"Kerajaan berfungsi seperti biasa, tiada rampasan kuasa",2021-01-12,17:24:26,https://harakahdaily.net/index.php/2021/01/12/kerajaan-berfungsi-seperti-biasa-tiada-rampasan-kuasa/
Jentera pentadbiran negara tidak terkesan – KSN,2021-01-12,17:07:32,https://harakahdaily.net/index.php/2021/01/12/jentera-pentadbiran-negara-tidak-terkesan-ksn/
Kronologi Darurat di Malaysia,2021-01-12,16:57:46,https://harakahdaily.net/index.php/2021/01/12/kronologi-darurat-di-malaysia/
"Darurat kesihatan demi kesejahteraan rakyat, negara",2021-01-12,16:26:52,https://harakahdaily.net/index.php/2021/01/12/darurat-kesihatan-demi-kesejahteraan-rakyat-negara/
222 pemegang PhD sokong isytihar darurat,2021-01-12,12:19:52,https://harakahdaily.net/index.php/2021/01/12/222-pemegang-phd-sokong-isytihar-darurat/
PKP di enam negeri tidak beri kesan ekonomi ketara,2021-01-12,11:54:04,https://harakahdaily.net/index.php/2021/01/12/pkp-di-enam-negeri-tidak-beri-kesan-ekonomi-ketara/
PAS P. Pinang lancar kempen ‘Pakai Baju PAS Setiap Sabtu’,2021-01-12,11:25:03,https://harakahdaily.net/index.php/2021/01/12/pas-p-pinang-lancar-kempen-pakai-baju-pas-setiap-sabtu/
Kemudaratan COVID-19 dan PRU-15,2021-01-12,11:04:56,https://harakahdaily.net/index.php/2021/01/12/kemudaratan-covid-19-dan-pru-15/
Agong perkenan isytihar darurat sehingga 1 Ogos,2021-01-12,09:56:14,https://harakahdaily.net/index.php/2021/01/12/agong-perkenan-isytihar-darurat-sehingga-1-ogos/
PKP 2.0: Henti pertelingkahan politik demi rakyat,2021-01-12,09:32:24,https://harakahdaily.net/index.php/2021/01/12/pkp-2-0-henti-pertelingkahan-politik-demi-rakyat/
PAS Indera Mahkota giat tangani masalah penduduk,2021-01-12,09:14:54,https://harakahdaily.net/index.php/2021/01/12/pas-indera-mahkota-giat-tangani-masalah-penduduk/
Malaysia terus jadi destinasi pelaburan yang disukai,2021-01-11,23:38:29,https://harakahdaily.net/index.php/2021/01/11/malaysia-terus-jadi-destinasi-pelaburan-yang-disukai/
PKP dikuatkuasakan di enam negeri bermula Rabu ini,2021-01-11,18:47:53,https://harakahdaily.net/index.php/2021/01/11/pkp-dikuatkuasakan-di-enam-negeri-bermula-rabu-ini/
PAS kekal bersama PN dan mahu perkasa MN,2021-01-11,15:23:08,https://harakahdaily.net/index.php/2021/01/11/pas-kekal-bersama-pn-dan-mahu-perkasa-mn/
MAFI lancar KARMA 2021-2025 untuk tangani rasuah,2021-01-11,14:38:05,https://harakahdaily.net/index.php/2021/01/11/mafi-lancar-karma-2021-2025-untuk-tangani-rasuah/
Amal Mega Blood Donation jadi solidariti rakyat,2021-01-11,13:43:23,https://harakahdaily.net/index.php/2021/01/11/amal-mega-blood-donation-jadi-solidariti-rakyat/
Khidmat Malaysia gerak misi bantuan banjir,2021-01-11,11:05:07,https://harakahdaily.net/index.php/2021/01/11/khidmat-malaysia-gerak-misi-bantuan-banjir/
Fokus: Putuskan rantaian COVID-19,2021-01-10,20:46:59,https://harakahdaily.net/index.php/2021/01/10/fokus-putuskan-rantaian-covid-19/
Perdana Menteri sudah hilang sokongan majoriti?,2021-01-10,13:51:21,https://harakahdaily.net/index.php/2021/01/10/perdana-menteri-sudah-hilang-sokongan-majoriti/
Tolak PRU15 sehingga perebakan Covid-19 lebih terkawal,2021-01-09,16:13:02,https://harakahdaily.net/index.php/2021/01/09/tolak-pru15-sehingga-perebakan-covid-19-lebih-terkawal/
Tidak patut PRU dalam tempoh wabak COVID-19,2021-01-09,14:07:10,https://harakahdaily.net/index.php/2021/01/09/tidak-patut-pru-dalam-tempoh-wabak-covid-19/
Ahli politik utamakanlah kebajikan,2021-01-09,07:58:07,https://harakahdaily.net/index.php/2021/01/09/ahli-politik-utamakanlah-kebajikan/
Wee Ka Siong jawab tuduhan Lim Guan Eng,2021-01-08,21:14:23,https://harakahdaily.net/index.php/2021/01/08/wee-ka-siong-jawab-tuduhan-lim-guan-eng/
PRU15 dalam waktu terdekat ditolak keras pakar-pakar,2021-01-08,20:44:23,https://harakahdaily.net/index.php/2021/01/08/pru15-dalam-waktu-terdekat-ditolak-keras-pakar-pakar/
Dakwaan karut cerita tular ‘post-mortem’ mayat COVID-19,2021-01-08,10:08:29,https://harakahdaily.net/index.php/2021/01/08/dakwaan-karut-cerita-tular-post-mortem-mayat-covid-19/
Semut merah yang membumi baktinya,2021-01-08,08:19:31,https://harakahdaily.net/index.php/2021/01/08/semut-merah-yang-membumi-baktinya/
Tidak semua pengayuh basikal abai keselamatan,2021-01-07,09:46:48,https://harakahdaily.net/index.php/2021/01/07/tidak-semua-pengayuh-basikal-abai-keselamatan/
Tuisyen Rakyat untuk calon SPM di Terengganu,2021-01-07,08:18:21,https://harakahdaily.net/index.php/2021/01/07/tuisyen-rakyat-untuk-calon-spm-di-terengganu/
MOT bertukar pandangan isu pengangkutan dengan Britain,2021-01-07,08:04:04,https://harakahdaily.net/index.php/2021/01/07/mot-bertukar-pandangan-isu-pengangkutan-dengan-britain/
ADUN Jengka beri sumbangan persekolahan,2021-01-06,22:50:38,https://harakahdaily.net/index.php/2021/01/06/adun-jengka-beri-sumbangan-persekolahan/
Jentera kerajaan diatur gerak bantu rakyat terjejas banjir,2021-01-06,16:04:58,https://harakahdaily.net/index.php/2021/01/06/jentera-kerajaan-diatur-gerak-bantu-rakyat-terjejas-banjir/
PN lantik 14 Pengerusi Perhubungan Negeri,2021-01-05,15:24:14,https://harakahdaily.net/index.php/2021/01/05/pn-lantik-14-pengerusi-perhubungan-negeri/
"RM660,000 bantu rakyat Kedah terkesan PKPD",2021-01-04,14:53:01,https://harakahdaily.net/index.php/2021/01/04/rm660000-bantu-rakyat-kedah-terkesan-pkpd/
Musibah COVID-19: Pentas penyegaran budaya pembelajaran,2021-01-01,15:33:41,https://harakahdaily.net/index.php/2021/01/01/musibah-covid-19-pentas-penyegaran-budaya-pembelajaran/
2021: Moga Malaysia lebih makmur dan maju,2021-01-01,09:12:59,https://harakahdaily.net/index.php/2021/01/01/2021-moga-malaysia-lebih-makmur-dan-maju/
Kerajaan garis 5 strategi bersepadu pulihkan negara,2021-01-01,07:33:42,https://harakahdaily.net/index.php/2021/01/01/kerajaan-garis-5-strategi-bersepadu-pulihkan-negara/
